Date,Source,Signal Type,Ticker,Entity,Direction,Value (USD),Traded At,More Info
2026-03-24 09:57,congress,congress_sell,SHY,John Boozman,SELL,15001.0,2026-02-06,
2026-03-24 09:57,congress,congress_sell,MBB,John Boozman,SELL,1001.0,2026-02-06,
2026-03-24 09:57,congress,congress_sell,JMBS,John Boozman,SELL,1001.0,2026-02-06,
2026-03-24 09:57,congress,congress_sell,AGZ,John Boozman,SELL,1001.0,2026-02-06,
2026-03-24 09:57,congress,congress_sell,DBLEX,John Boozman,SELL,1001.0,2026-02-06,
2026-03-24 09:57,congress,congress_sell,ADBE,John Boozman,SELL,1001.0,2026-02-13,
2026-03-24 09:57,congress,congress_sell,UNP,John Boozman,SELL,1001.0,2026-02-19,
2026-03-24 09:57,congress,congress_sell,PG,John Boozman,SELL,1001.0,2026-02-26,
2026-03-24 09:57,congress,congress_sell,AMAT,John Boozman,SELL,1001.0,2026-02-27,
2026-03-24 09:57,congress,congress_sell,APP,Gilbert Cisneros,SELL,1001.0,2026-02-05,
2026-03-24 09:57,congress,congress_sell,DAY,Gilbert Cisneros,SELL,50001.0,2026-02-05,
2026-03-24 09:57,congress,congress_buy,BABA,Gilbert Cisneros,BUY,50001.0,2026-02-09,
2026-03-24 09:57,congress,congress_buy,TSM,Gilbert Cisneros,BUY,100001.0,2026-02-09,
2026-03-24 09:57,congress,congress_buy,VRSK,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,FISV,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,KMI,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,BKNG,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,WBD,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,GDDY,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,DPZ,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,FIS,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,AJG,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,FSV,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,ZTS,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,STE,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,FSLR,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,CTRA,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,AMD,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,PGR,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,APP,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,OXY,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,DIS,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,OKE,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,CVX,Gilbert Cisneros,BUY,15001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,KVUE,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,IBM,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,SQ,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,FICO,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,BSX,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,ERIE,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,EOG,Gilbert Cisneros,BUY,15001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,PRU,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,IVZ,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,MSFT,Gilbert Cisneros,SELL,15001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,UAL,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,PFE,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,UNH,Gilbert Cisneros,SELL,15001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,TTD,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,ACN,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,AME,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,MU,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,GIS,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,VRSN,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,ROP,Gilbert Cisneros,SELL,15001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,TRGP,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,GD,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,DASH,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,COP,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,SWKS,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,INVH,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,EG,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,WMB,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,DOC,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,ABT,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,XOM,Gilbert Cisneros,BUY,50001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,AMZN,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,EQT,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,ILMN,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,GE,Gilbert Cisneros,SELL,15001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,EXE,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,CAG,Gilbert Cisneros,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,COF,Gilbert Cisneros,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,COIN,Gilbert Cisneros,SELL,1001.0,2026-02-12,
2026-03-24 09:57,congress,congress_buy,MHVYF,Gilbert Cisneros,BUY,1001.0,2026-02-13,
2026-03-24 09:57,congress,congress_buy,FSV,Gilbert Cisneros,BUY,1001.0,2026-02-13,
2026-03-24 09:57,congress,congress_buy,FSV,Gilbert Cisneros,BUY,1001.0,2026-02-17,
2026-03-24 09:57,congress,congress_sell,APPF,Gilbert Cisneros,SELL,1001.0,2026-02-18,
2026-03-24 09:57,congress,congress_sell,PRIM,Gilbert Cisneros,SELL,1001.0,2026-02-18,
2026-03-24 09:57,congress,congress_sell,DSGX,Gilbert Cisneros,SELL,1001.0,2026-02-18,
2026-03-24 09:57,congress,congress_sell,PAR,Gilbert Cisneros,SELL,1001.0,2026-02-18,
2026-03-24 09:57,congress,congress_buy,RARE,Gilbert Cisneros,BUY,1001.0,2026-02-18,
2026-03-24 09:57,congress,congress_sell,XIACF,Gilbert Cisneros,SELL,1001.0,2026-02-20,
2026-03-24 09:57,congress,congress_sell,TPH,Gilbert Cisneros,SELL,1001.0,2026-02-23,
2026-03-24 09:57,congress,congress_buy,SKY,Gilbert Cisneros,BUY,1001.0,2026-02-23,
2026-03-24 09:57,congress,congress_buy,MU,Gilbert Cisneros,BUY,1001.0,2026-02-24,
2026-03-24 09:57,congress,congress_sell,UBER,Gilbert Cisneros,SELL,1001.0,2026-02-24,
2026-03-24 09:57,congress,congress_sell,ORCL,Gilbert Cisneros,SELL,1001.0,2026-02-24,
2026-03-24 09:57,congress,congress_sell,HOOD,Gilbert Cisneros,SELL,1001.0,2026-02-24,
2026-03-24 09:57,congress,congress_buy,TSM,Gilbert Cisneros,BUY,1001.0,2026-02-26,
2026-03-24 09:57,congress,congress_buy,FSS,Gilbert Cisneros,BUY,1001.0,2026-03-02,
2026-03-24 09:57,congress,congress_sell,THR,Gilbert Cisneros,SELL,1001.0,2026-03-02,
2026-03-24 09:57,congress,congress_sell,VZ,Pete Sessions,SELL,1001.0,2026-03-09,
2026-03-24 09:57,congress,congress_sell,BJ,April Mcclain Delaney,SELL,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_sell,VIK,April Mcclain Delaney,SELL,1001.0,2026-02-03,
2026-03-24 09:57,congress,congress_buy,EME,April Mcclain Delaney,BUY,1001.0,2026-02-04,
2026-03-24 09:57,congress,congress_buy,LH,April Mcclain Delaney,BUY,1001.0,2026-02-04,
2026-03-24 09:57,congress,congress_sell,BJ,April Mcclain Delaney,SELL,1001.0,2026-02-05,
2026-03-24 09:57,congress,congress_buy,CHRW,April Mcclain Delaney,BUY,1001.0,2026-02-05,
2026-03-24 09:57,congress,congress_sell,MORN,April Mcclain Delaney,SELL,1001.0,2026-02-06,
2026-03-24 09:57,congress,congress_buy,CHRW,April Mcclain Delaney,BUY,1001.0,2026-02-06,
2026-03-24 09:57,congress,congress_sell,MIDD,April Mcclain Delaney,SELL,15001.0,2026-02-06,
2026-03-24 09:57,congress,congress_buy,STE,April Mcclain Delaney,BUY,1001.0,2026-02-06,
2026-03-24 09:57,congress,congress_buy,BRO,April Mcclain Delaney,BUY,1001.0,2026-02-06,
2026-03-24 09:57,congress,congress_sell,BJ,April Mcclain Delaney,SELL,1001.0,2026-02-09,
2026-03-24 09:57,congress,congress_sell,VIK,April Mcclain Delaney,SELL,1001.0,2026-02-09,
2026-03-24 09:57,congress,congress_sell,SGI,April Mcclain Delaney,SELL,1001.0,2026-02-09,
2026-03-24 09:57,congress,congress_sell,ENTG,April Mcclain Delaney,SELL,1001.0,2026-02-09,
2026-03-24 09:57,congress,congress_buy,CHRW,April Mcclain Delaney,BUY,1001.0,2026-02-09,
2026-03-24 09:57,congress,congress_buy,TSCO,April Mcclain Delaney,BUY,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,JLL,April Mcclain Delaney,SELL,15001.0,2026-02-11,
2026-03-24 09:57,congress,congress_buy,LH,April Mcclain Delaney,BUY,1001.0,2026-02-11,
2026-03-24 09:57,congress,congress_sell,MIDD,April Mcclain Delaney,SELL,1001.0,2026-02-11,
2026-03-24 09:57,congress,congress_sell,VIK,April Mcclain Delaney,SELL,1001.0,2026-02-11,
2026-03-24 09:57,congress,congress_buy,ROL,April Mcclain Delaney,BUY,15001.0,2026-02-13,
2026-03-24 09:57,congress,congress_sell,BJ,April Mcclain Delaney,SELL,1001.0,2026-02-13,
2026-03-24 09:57,congress,congress_buy,CHRW,April Mcclain Delaney,BUY,15001.0,2026-02-13,
2026-03-24 09:57,congress,congress_sell,MIDD,April Mcclain Delaney,SELL,1001.0,2026-02-17,
2026-03-24 09:57,congress,congress_sell,JLL,April Mcclain Delaney,SELL,1001.0,2026-02-18,
2026-03-24 09:57,congress,congress_sell,MIDD,April Mcclain Delaney,SELL,1001.0,2026-02-18,
2026-03-24 09:57,congress,congress_sell,BJ,April Mcclain Delaney,SELL,1001.0,2026-02-18,
2026-03-24 09:57,congress,congress_buy,ROL,April Mcclain Delaney,BUY,1001.0,2026-02-18,
2026-03-24 09:57,congress,congress_sell,MORN,April Mcclain Delaney,SELL,1001.0,2026-02-19,
2026-03-24 09:57,congress,congress_buy,ROL,April Mcclain Delaney,BUY,1001.0,2026-02-20,
2026-03-24 09:57,congress,congress_sell,ENTG,April Mcclain Delaney,SELL,1001.0,2026-02-23,
2026-03-24 09:57,congress,congress_sell,JLL,April Mcclain Delaney,SELL,1001.0,2026-02-23,
2026-03-24 09:57,congress,congress_sell,PAYX,April Mcclain Delaney,SELL,1001.0,2026-02-23,
2026-03-24 09:57,congress,congress_buy,CLH,April Mcclain Delaney,BUY,15001.0,2026-02-23,
2026-03-24 09:57,congress,congress_sell,JLL,April Mcclain Delaney,SELL,1001.0,2026-02-24,
2026-03-24 09:57,congress,congress_sell,CDW,April Mcclain Delaney,SELL,1001.0,2026-02-24,
2026-03-24 09:57,congress,congress_sell,TECH,April Mcclain Delaney,SELL,1001.0,2026-02-24,
2026-03-24 09:57,congress,congress_sell,FBIN,April Mcclain Delaney,SELL,1001.0,2026-02-24,
2026-03-24 09:57,congress,congress_sell,PAYX,April Mcclain Delaney,SELL,1001.0,2026-02-24,
2026-03-24 09:57,congress,congress_sell,MORN,April Mcclain Delaney,SELL,1001.0,2026-02-25,
2026-03-24 09:57,congress,congress_buy,EME,April Mcclain Delaney,BUY,1001.0,2026-02-27,
2026-03-24 09:57,congress,congress_sell,JLL,April Mcclain Delaney,SELL,1001.0,2026-02-27,
2026-03-24 09:57,congress,congress_buy,NDAQ,April Mcclain Delaney,BUY,1001.0,2026-02-27,
2026-03-24 09:57,congress,congress_sell,MICC,Kelly Louise Morrison,SELL,1001.0,2026-03-08,
2026-03-24 09:57,congress,congress_sell,AJG,Kelly Louise Morrison,SELL,1001.0,2026-03-08,
2026-03-24 09:57,congress,congress_sell,INTU,Markwayne Mullin,SELL,15001.0,2026-02-25,
2026-03-24 09:57,congress,congress_sell,AZO,Markwayne Mullin,SELL,50001.0,2026-02-25,
2026-03-24 09:57,congress,congress_buy,UNH,Markwayne Mullin,BUY,50001.0,2026-02-25,
2026-03-24 09:57,congress,congress_sell,INTU,Richard W. Allen,SELL,15001.0,2026-02-18,
2026-03-24 09:57,congress,congress_buy,TSM,Richard W. Allen,BUY,1001.0,2026-02-19,
2026-03-24 09:57,congress,congress_buy,KMI,Richard W. Allen,BUY,1001.0,2026-02-19,
2026-03-24 09:57,congress,congress_sell,INTU,Richard W. Allen,SELL,1001.0,2026-02-19,
2026-03-24 09:57,congress,congress_sell,CRM,Julia Letlow,SELL,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_buy,AMD,Julia Letlow,BUY,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_buy,AAPL,Julia Letlow,BUY,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_buy,BA,Julia Letlow,BUY,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_sell,MMM,Julia Letlow,SELL,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_sell,MKC,Julia Letlow,SELL,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_buy,PG,Julia Letlow,BUY,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_buy,TSM,Julia Letlow,BUY,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_sell,URI,Julia Letlow,SELL,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_buy,CSCO,Julia Letlow,BUY,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_buy,DRS,Julia Letlow,BUY,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_sell,MSFT,Julia Letlow,SELL,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_sell,INTU,Julia Letlow,SELL,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_buy,IBM,Julia Letlow,BUY,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_sell,SHOP,Jonathan Jackson,SELL,1001.0,2026-02-03,
2026-03-24 09:57,congress,congress_sell,MMM,Julia Letlow,SELL,1001.0,2026-02-04,
2026-03-24 09:57,congress,congress_buy,C,Jonathan Jackson,BUY,1001.0,2026-02-04,
2026-03-24 09:57,congress,congress_sell,BRCM,Jonathan Jackson,SELL,1001.0,2026-02-04,
2026-03-24 09:57,congress,congress_buy,CMI,Julia Letlow,BUY,1001.0,2026-02-04,
2026-03-24 09:57,congress,congress_buy,PEP,Julia Letlow,BUY,1001.0,2026-02-05,
2026-03-24 09:57,congress,congress_sell,PANW,Jonathan Jackson,SELL,50001.0,2026-02-05,
2026-03-24 09:57,congress,congress_buy,AMZN,Jonathan Jackson,BUY,1001.0,2026-02-05,
2026-03-24 09:57,congress,congress_sell,PM,Julia Letlow,SELL,1001.0,2026-02-05,
2026-03-24 09:57,congress,congress_buy,C,Jonathan Jackson,BUY,50001.0,2026-02-05,
2026-03-24 09:57,congress,congress_sell,HUM,Julia Letlow,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_sell,THC,Jonathan Jackson,SELL,1001.0,2026-02-11,
2026-03-24 09:57,congress,congress_sell,AMZN,Jonathan Jackson,SELL,1001.0,2026-02-11,
2026-03-24 09:57,congress,congress_buy,C,Jonathan Jackson,BUY,1001.0,2026-02-11,
2026-03-24 09:57,congress,congress_buy,WELL,Jonathan Jackson,BUY,1001.0,2026-02-11,
2026-03-24 09:57,congress,congress_buy,REGN,Julia Letlow,BUY,1001.0,2026-02-12,
2026-03-24 09:57,congress,congress_buy,META,Julia Letlow,BUY,1001.0,2026-02-12,
2026-03-24 09:57,congress,congress_sell,AVGO,Julia Letlow,SELL,1001.0,2026-02-12,
2026-03-24 09:57,congress,congress_sell,ICLR,Julia Letlow,SELL,1001.0,2026-02-12,
2026-03-24 09:57,congress,congress_sell,T,Julia Letlow,SELL,1001.0,2026-02-12,
2026-03-24 09:57,congress,congress_sell,TTWO,Julia Letlow,SELL,1001.0,2026-02-12,
2026-03-24 09:57,congress,congress_buy,EXR,Julia Letlow,BUY,1001.0,2026-02-12,
2026-03-24 09:57,congress,congress_buy,VST,Julia Letlow,BUY,1001.0,2026-02-17,
2026-03-24 09:57,congress,congress_sell,EXE,Julia Letlow,SELL,1001.0,2026-02-17,
2026-03-24 09:57,congress,congress_sell,GEV,Austin Scott,SELL,1001.0,2026-02-17,
2026-03-24 09:57,congress,congress_sell,IBM,Jonathan Jackson,SELL,1001.0,2026-02-17,
2026-03-24 09:57,congress,congress_buy,BK,Jonathan Jackson,BUY,50001.0,2026-02-17,
2026-03-24 09:57,congress,congress_sell,PEG,Julia Letlow,SELL,1001.0,2026-02-17,
2026-03-24 09:57,congress,congress_sell,GE,Austin Scott,SELL,1001.0,2026-02-17,
2026-03-24 09:57,congress,congress_sell,DINO,Julia Letlow,SELL,1001.0,2026-02-20,
2026-03-24 09:57,congress,congress_sell,BXP,Julia Letlow,SELL,1001.0,2026-02-20,
2026-03-24 09:57,congress,congress_buy,TRV,Julia Letlow,BUY,1001.0,2026-02-20,
2026-03-24 09:57,congress,congress_buy,AAPL,Ed Case,BUY,1001.0,2026-02-12,
2026-03-24 09:57,congress,congress_sell,MSFT,Josh Gottheimer,SELL,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_buy,XOM,Josh Gottheimer,BUY,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_buy,MNST,Josh Gottheimer,BUY,1001.0,2026-02-02,
2026-03-24 09:57,congress,congress_sell,NET,Josh Gottheimer,SELL,1001.0,2026-02-04,
2026-03-24 09:57,congress,congress_sell,FICO,Josh Gottheimer,SELL,1001.0,2026-02-04,
2026-03-24 09:57,congress,congress_buy,XOM,Josh Gottheimer,BUY,1001.0,2026-02-04,
2026-03-24 09:57,congress,congress_buy,MRK,Josh Gottheimer,BUY,1001.0,2026-02-04,
2026-03-24 09:57,congress,congress_buy,CMI,Josh Gottheimer,BUY,1001.0,2026-02-05,
2026-03-24 09:57,congress,congress_buy,GEV,Josh Gottheimer,BUY,1001.0,2026-02-05,
2026-03-24 09:57,congress,congress_buy,UNH,Josh Gottheimer,BUY,1001.0,2026-02-05,
2026-03-24 09:57,congress,congress_sell,CVNA,Josh Gottheimer,SELL,1001.0,2026-02-18,
2026-03-24 09:57,congress,congress_sell,V,Josh Gottheimer,SELL,1001.0,2026-02-18,
2026-03-24 09:57,congress,congress_sell,INTU,Josh Gottheimer,SELL,1001.0,2026-02-20,
2026-03-24 09:57,congress,congress_buy,FSS,Josh Gottheimer,BUY,1001.0,2026-02-26,
2026-03-24 09:57,congress,congress_buy,IFNNY,Josh Gottheimer,BUY,1001.0,2026-02-27,
2026-03-24 09:57,congress,congress_sell,PANW,Josh Gottheimer,SELL,1001.0,2026-02-27,
2026-03-24 09:57,congress,congress_sell,URI,Thomas Suozzi,SELL,15001.0,2026-02-18,
2026-03-24 09:57,congress,congress_sell,AMD,Thomas Suozzi,SELL,1001.0,2026-02-18,
2026-03-24 09:57,congress,congress_sell,PLTR,Thomas Suozzi,SELL,15001.0,2026-02-18,
2026-03-24 09:57,congress,congress_sell,AAPL,Thomas Suozzi,SELL,15001.0,2026-02-18,
2026-03-24 09:57,congress,congress_buy,MSFT,Cleo Fields,BUY,1001.0,2026-03-12,
2026-03-24 09:57,congress,congress_buy,FCNCA,Thomas H. Kean Jr,BUY,1001.0,2026-02-05,
2026-03-24 09:57,congress,congress_sell,GOOGL,Thomas H. Kean Jr,SELL,15001.0,2026-02-05,
2026-03-24 09:57,congress,congress_sell,WAT,Thomas H. Kean Jr,SELL,1001.0,2026-02-13,
2026-03-24 09:57,congress,congress_buy,LIN,Thomas H. Kean Jr,BUY,1001.0,2026-02-18,
2026-03-24 09:57,congress,congress_sell,WBD,August Lee Pfluger Ii,SELL,1001.0,2026-02-10,
2026-03-24 09:57,congress,congress_buy,WFC,A. Mitchell Jr. McConnell,BUY,1001.0,2026-03-01,
2026-03-24 09:57,congress,congress_buy,RPM,David J. Taylor,BUY,1001.0,2026-03-11,
2026-03-24 09:57,congress,congress_buy,FITB,David J. Taylor,BUY,1001.0,2026-03-11,
2026-03-24 09:57,congress,congress_sell,MPC,David J. Taylor,SELL,1001.0,2026-03-11,
2026-03-24 09:57,congress,congress_sell,CVX,David J. Taylor,SELL,1001.0,2026-03-11,
2026-03-24 09:57,congress,congress_sell,CVX,David J. Taylor,SELL,1001.0,2026-03-12,
2026-03-24 09:57,congress,congress_buy,PH,David J. Taylor,BUY,1001.0,2026-03-12,
2026-03-24 09:57,congress,congress_buy,HD,David J. Taylor,BUY,1001.0,2026-03-12,
2026-03-24 09:57,congress,congress_buy,LRCX,David J. Taylor,BUY,1001.0,2026-03-12,
2026-03-24 09:57,congress,congress_buy,IBP,David J. Taylor,BUY,1001.0,2026-03-12,
2026-03-24 09:57,congress,congress_buy,RPM,David J. Taylor,BUY,1001.0,2026-03-12,
